has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id
True,False,False,0.0,0.56,0.0,UCTIoOLzT1jbxAcPW99xn0zQ
True,False,False,0.0,0.02,0.0,UCghp1pu0vK5NaB--3xhI01Q
False,False,False,0.0,0.0,0.0,UCC03ADeAK0woh_wsV1R3PKA
True,False,True,0.0,0.9,0.9,UCBR9lV3mehqj2LmpZcGeefA
False,True,False,1.0,0.0,0.0,UCiezM2tHo4L06zxgfElCh4g
False,False,False,0.0,0.0,0.0,UCVHqOrgBXK96t01g2x19AYg
False,False,True,0.0,0.0,0.4,UCxJIvIDPNrt6zYWtCgaVUUw
False,False,False,0.0,0.0,0.0,UC7SDsqJba5428-EOBZWOn3w
True,True,False,0.02,0.04,0.0,UCWtlPzcP989da26sVyHPzqQ
False,False,False,0.0,0.0,0.0,UCKWghw7twUleILnBzg8kbTQ
False,False,False,0.0,0.0,0.0,UCvtytxOt_ajiYjtaA9lhLkQ
False,False,False,0.0,0.0,0.0,UCXWZAEoXj-UHbM4MDNfitjA
False,False,False,0.0,0.0,0.0,UCYicfrJxAQOa55Whw2-oo_w
False,False,True,0.0,0.0,0.02,UCyPs-i6Sg1TTiwF9WPcPL5A
False,False,False,0.0,0.0,0.0,UCWfNXMBM8jV5apm8DWqsEkA
False,True,False,0.06,0.0,0.0,UCZWD9RF0ME7InJlsIkY-5qg
False,False,False,0.0,0.0,0.0,UCvYcl6VaA3EMA1Djntu4N7w
False,True,False,0.02,0.0,0.0,UCvs4xKpJs2m1nXpf9B5yTkg
False,False,False,0.0,0.0,0.0,UCvPi6VoWdrDOiHLpQKEYuCA
False,False,False,0.0,0.0,0.0,UCrq6pjSo59DrGGpqluOja3g
False,True,True,0.02,0.0,0.02,UCSB1TuzDsnbuUv2ndH1-ZVA
False,False,False,0.0,0.0,0.0,UCSEDzXk8p8dtf1vO84RJGNw
True,False,False,0.0,0.06,0.0,UCscrJN3rx-UTnf1OKePUu9Q
True,True,True,0.08,0.98,1.0,UCNtdcQMN2szPPtp5EWluEqQ
False,False,False,0.0,0.0,0.0,UCzRtxSJGYLkYZUGY2xcQ6uQ
True,True,False,0.02,0.02,0.0,UCpIMjK2bf5CBxIMHli-FhpA
False,False,False,0.0,0.0,0.0,UCxv5Yknp7OXx5Ol6yIbUy9w
True,False,False,0.0,0.037037037037037035,0.0,UCV5P-Mzi6GHik8Zm21aHYpA
False,False,False,0.0,0.0,0.0,UCNBTJFBXzenhjs2nAKakNVw
False,False,False,0.0,0.0,0.0,UCS13h_qxt2PXCAJSWhJ6fhQ
True,False,True,0.0,0.02,0.98,UCmHCNoUXWAFuzxWJdX2d99w
False,False,True,0.0,0.0,0.04,UCsNKxNay8AWXxp5s5e9aX8Q
True,False,False,0.0,0.02,0.0,UCSJyGe2H0C9q6QH0-hH04zw
False,False,True,0.0,0.0,0.02,UCJrLdcT1ZOOoVrmtBx9oafw
True,True,True,0.02,0.7,0.9,UCMxuiOifJ6WAp-KfgnbNLxg
False,False,False,0.0,0.0,0.0,UC1xHJoiSXk4JGRlSG1XrjYg
False,False,False,0.0,0.0,0.0,UCPdkwN3tc_XYsYqNELb9cqg
False,False,False,0.0,0.0,0.0,UCufJD_tEqT3e2X6KE-3Yq3w
False,False,False,0.0,0.0,0.0,UCpf42a3Bz4M9AdRDBXukneQ
True,True,False,0.04,0.24,0.0,UCmlgmpX9IqnPgHBspnMTQ-Q
True,True,False,0.02,0.16,0.0,UCLP5sky4tKy07Ye6oJEMH0A
True,False,False,0.0,0.02,0.0,UC9kC0HMAk7Xis1vVN9qIuhw
False,False,False,0.0,0.0,0.0,UCcqvmc1uRblenC_-z2pizfA
True,True,False,0.02,0.02,0.0,UCN0lAVH8IYYlQCyfeQubFwA
True,True,True,0.16,0.02,0.34,UClqAgHoMplQLzj9fyLr4Lbg
False,False,False,0.0,0.0,0.0,UC7lFsr8IhNp72v1eryvwqxw
False,False,False,0.0,0.0,0.0,UCcgKRB26m6M3okTSP7C_UwA
False,False,False,0.0,0.0,0.0,UC2CMXqVmLsmHU4bsaA8Eu0g
False,False,False,0.0,0.0,0.0,UC2p1pDtdBPtfs4iQ2O_T-GA
False,False,False,0.0,0.0,0.0,UCA-zaoTq44hJv68oa8XOA6A
True,True,True,0.26,0.08,0.08,UCacuAq3KgB6OcDsD16fakNg
False,False,False,0.0,0.0,0.0,UC47Xf99jxhD5gs4D2fHUawg
False,True,False,0.02,0.0,0.0,UCCdVdaU-xh-WbVkSzRISKyg
True,False,True,0.0,0.02,0.88,UCAOX-sTxXp8ziwInLvBQCjw
True,True,False,0.1,0.06,0.0,UCcHBw_Rs56RFcisYAOlFfmQ
False,False,False,0.0,0.0,0.0,UCiWxn1eVlnOQ8sZQqLL-ijQ
False,False,False,0.0,0.0,0.0,UC34wpCgr3l9cG0RtFdTTS-Q
True,True,False,0.06,0.92,0.0,UCUJy393uwl2PTQIMwha8gQg
False,False,False,0.0,0.0,0.0,UC8dxVgZl9u5HeCOXnosCtuQ
False,False,False,0.0,0.0,0.0,UC7eaUgmlxR8jH5qq_avD1rA
False,False,False,0.0,0.0,0.0,UCElPFIcgUiV-wsY-bpyecAQ
False,False,False,0.0,0.0,0.0,UCqu4VAFQpc16bB3eweXf7Xw
False,False,False,0.0,0.0,0.0,UCREdEwBdZcnQLIT0ThaAtmQ
True,True,False,0.02,0.18,0.0,UCIjuLiLHdFxYtFmWlbTGQRQ
True,True,True,0.2926829268292683,0.14634146341463414,0.4634146341463415,UCPQ-f1KEJi-a49SLgYHifUA
False,True,False,0.04,0.0,0.0,UCiL5ujiDAyEm-e404PocnAQ
False,False,False,0.0,0.0,0.0,UCOvGmTQtLX9JC7RVB7f45rA
False,False,False,0.0,0.0,0.0,UCFiPi_91wFvqB1g1eRCSqZg
True,True,True,0.06,0.86,0.16,UC3B6FyoLMLrUYa6i72ccPvw
False,False,False,0.0,0.0,0.0,UC_vRepQuzI527GtEP1pGYZw
False,False,False,0.0,0.0,0.0,UCi41qC1RrQtby4dUxtIXYwQ
True,True,False,0.18,0.36,0.0,UC9li9QbQlmExYM6UxnvhuCQ
False,False,False,0.0,0.0,0.0,UChaDGuAPAwB2toykPUAy_mw
False,False,True,0.0,0.0,0.04,UCVoZWNrLlwl7Gv_2ji9Csng
False,False,False,0.0,0.0,0.0,UCl6UMZgAD7EDCNTB8Y-ICiQ
True,False,True,0.0,0.02,0.02,UCj6zmHRoQrMozIXq_JTyAHg
False,True,False,0.28,0.0,0.0,UCGAR-i3-swMm7SCgYsKhnoA
False,False,False,0.0,0.0,0.0,UCFSn-h8wTnhpKJMteN76Abg
False,False,True,0.0,0.0,0.56,UCm_1Rt2MzsAWc4k0-SNRNRA
False,False,False,0.0,0.0,0.0,UC49nX2rl0oOZ7Dwdta7vT9w
True,False,False,0.0,0.02,0.0,UCqHktcPJV7C7T3e9Cg4T4iw
False,False,False,0.0,0.0,0.0,UCGbp-8RfOWkLDJdCcl7Ekeg
False,False,False,0.0,0.0,0.0,UCLzLph-8vJA1OthwDTKHFBw
False,False,False,0.0,0.0,0.0,UCMclZENAj55FFIg4SvjDvaQ
False,False,True,0.0,0.0,1.0,UCwpDBy43upJR7LZLrgnKkPA
False,False,False,0.0,0.0,0.0,UCF6xAMHVH3o3rhpAjgQt3XA
False,False,False,0.0,0.0,0.0,UCWAuv6p6F8DsJq4QlPV6MnA
False,False,True,0.0,0.0,1.0,UCAwPqAM_ONIyI1EHU5hDe4Q
False,True,False,0.02,0.0,0.0,UCmUiVxMmImgIIKazjNVBxrA
True,True,True,0.08,0.1,0.06,UCYfkJb4PIkv3BiX-mYcvmWg
False,False,True,0.0,0.0,0.52,UCylFi0EhxeVy8C-1ziEl5Kw
False,False,False,0.0,0.0,0.0,UCyY3bvm394rJKAxi0y6jOMQ
False,False,False,0.0,0.0,0.0,UC_41Q2HYIu3sv2-H0qbku9g
False,False,False,0.0,0.0,0.0,UCF_y6iEK7OxZUPb13GLHDfQ
False,False,False,0.0,0.0,0.0,UCN5jZlcpSP00e_zShDw9EfQ
True,True,False,0.02,0.02,0.0,UCKby5Cq9jArperhkdbX1X6g
False,False,False,0.0,0.0,0.0,UCkBaUD34z1bB1oEp5MjTqeA
False,False,False,0.0,0.0,0.0,UCPfeNImW3-6hO6-oRcDXWBw
True,True,True,0.08,0.1,0.04,UCGO5zEvvr7bCvgLNfZbswRQ
True,False,False,0.0,0.04,0.0,UCuH4xjfwVqU9LOrGamzLczg
False,False,False,0.0,0.0,0.0,UCjmDiCl70sRDAxgFm52rL2A
True,False,False,0.0,0.21428571428571427,0.0,UCaHuy8vHUcLU4O68JNgcNiA
False,False,False,0.0,0.0,0.0,UCVRji0T4saBiMfHu763Ifbg
False,False,False,0.0,0.0,0.0,UCB1yw3zJQ930-JQu_YTliNw
False,False,False,0.0,0.0,0.0,UCHyAHayjwVs1Mekib2ctjGw
False,False,False,0.0,0.0,0.0,UCnrhmEmvA_bIRYkBVPqJ4zg
True,True,False,0.16,0.06,0.0,UCpDmn2FfVYdPIDwRTcf5-OA
False,False,True,0.0,0.0,0.02,UCIlxhEyRaWXCuvBz4QoryMQ
True,False,True,0.0,1.0,0.08,UChsEBe5fZjkPaddgX_9uCNg
False,False,False,0.0,0.0,0.0,UCG_LAYrnRk0npRIoBM6mzgA
False,True,False,0.04,0.0,0.0,UCNpR4UpDU83JggUEAv_jC6g
False,False,False,0.0,0.0,0.0,UCuzCSH8XehqgTtXiL_uWweQ
True,False,False,0.0,0.02,0.0,UCEMkfFcsWWics_pBBR2tqBQ
False,False,False,0.0,0.0,0.0,UClujD4c9eraF2bcPpcVqkPQ
False,False,False,0.0,0.0,0.0,UCflpy-GNxlahbdRdN5CRUsA
False,False,False,0.0,0.0,0.0,UCwiu1lKRVb1GxUNRjKaClzQ
False,False,False,0.0,0.0,0.0,UCWWZeKIZmh6mgRrOgSQk5Rg
False,False,False,0.0,0.0,0.0,UCyGEIY8DS6Eqnh6Ojv9dgTQ
False,False,False,0.0,0.0,0.0,UCOWsWZTiXkbvQvtWO9RA0gA
False,False,False,0.0,0.0,0.0,UCcFKiA_8CSzamBPw3dPNRbQ
True,True,False,0.02,0.38,0.0,UCKxOb-Q_Cq9bKXqJRDBxGcg
False,False,True,0.0,0.0,0.44,UC4514FwdRy5gI6CdC9GPb0w
False,False,False,0.0,0.0,0.0,UCAPB_0DUReOlomSL5fCI1Aw
False,False,False,0.0,0.0,0.0,UCqObSfoC2hZh0SmQFMHLdJw
False,False,False,0.0,0.0,0.0,UCb1odBsfUVstnlaYW_IiHWw
False,False,True,0.0,0.0,0.64,UCYXvCcDgRi5RNb1Zi4Yz-aA
False,False,False,0.0,0.0,0.0,UC9XpgRNykG3zh-TSua2WjWw
False,False,False,0.0,0.0,0.0,UCA7lvPDUoaUFXJdo2gpmcvw
False,False,False,0.0,0.0,0.0,UC7ljGXrUh7zilsEBUePsQ3g
False,False,False,0.0,0.0,0.0,UC-TIZA-3XYVuTXFdCy-YRVg
False,True,False,0.02,0.0,0.0,UC0iOGB10aROziN47Bi7rmgw
True,True,False,0.04,0.16,0.0,UCtAxPKfW9UChF4i_dMUc48w
False,True,True,0.02,0.0,0.12,UCStBldM6Fm6CCWBO6GboPog
False,False,True,0.0,0.0,0.4,UC_mneEC0wc29EGGmIsN_xLA
True,True,True,0.02,0.22,0.04,UCWwmRcB7cFtdB16l9-e_eeg
False,False,False,0.0,0.0,0.0,UC88vhhMsuOtE7hk2Ys_YEuA
False,False,False,0.0,0.0,0.0,UCa_id3M0TO4w-SNfoDnPkXA
True,False,False,0.0,0.12,0.0,UCUjD5RFkzbwfivClshUqqpg
False,False,False,0.0,0.0,0.0,UCRFagBcpvON8T4MhM_79nFw
False,False,True,0.0,0.0,0.46,UCpbzL96bXZSewZ1feoN0AdQ
True,True,True,0.02,0.98,0.02,UCvptCAXYmDZMOffniGRfomQ
True,True,True,0.12,0.98,0.98,UCfaaxXzUD1q0bjS7JSnuoJg
False,False,False,0.0,0.0,0.0,UClTQljUbaHx8II505kh-RCA
False,False,False,0.0,0.0,0.0,UC8QZDYMwbYyjW71pWK30gog
False,False,False,0.0,0.0,0.0,UCmH1cyH9HImdmLAZ7XorCQw
False,True,True,0.08,0.0,0.02,UCPxCSUmbxjyoPTMafYadRAg
True,True,False,0.04,0.22,0.0,UC_OtnV-9QZmBj6oWBelMoZw
False,False,False,0.0,0.0,0.0,UCZPiJ91jWP6eBQvG8g8QGSg
False,False,False,0.0,0.0,0.0,UCsHLiPhYIWjGyylluwYT1tA
False,False,True,0.0,0.0,0.02,UCJWGIEkCB7kmh0KFKpxH4JA
False,False,False,0.0,0.0,0.0,UCGmtDrMebeJCq2jgvboJ7Jg
False,False,False,0.0,0.0,0.0,UCB74I2EiE5dC0CAeDXbBjfA
False,False,True,0.0,0.0,0.02,UCOCZxe0gNRA7c3PGWPGoiGg
True,True,False,0.02,0.02,0.0,UCFr0o7rHZ0oToelztCUkJZQ
False,False,False,0.0,0.0,0.0,UCpCbhelbss2iOLcDztqEeow
False,False,False,0.0,0.0,0.0,UCFYx8-hD2WWdQz6c1scrUMQ
False,False,False,0.0,0.0,0.0,UCTJJQ_Tum98gUjlW6pmtZow
False,True,False,0.74,0.0,0.0,UCejJinziywa6y7kuXz56FKQ
False,False,False,0.0,0.0,0.0,UCDt54aJcw0L85ro2A4Iy9Dg
False,False,False,0.0,0.0,0.0,UCH5_L3ytGbBziX0CLuYdQ1Q
False,False,False,0.0,0.0,0.0,UCvffIPswBAz2PcxNK7k5bpg
False,True,True,0.02,0.0,0.04,UCPl2RYo0lLLqj8RaEADYclg
False,False,False,0.0,0.0,0.0,UCkV3t4uxBsi8jYj3wjqooeQ
True,False,False,0.0,0.02,0.0,UCfwa_zKl8-zC9rQDWIEixgg
True,True,True,0.04,0.2,0.08,UCfHFeOHtYteir9vDepN0dfw
False,False,True,0.0,0.0,0.94,UCcwM9Z5xkSNmaBnlH6hpNVg
False,False,False,0.0,0.0,0.0,UCCmALFiN1N9fgjnzghEXzjg
False,False,False,0.0,0.0,0.0,UCjCDlbCvET6a6K53TV9ZhZA
False,True,False,0.02,0.0,0.0,UC0Y4ni4YoIQMS5vJapWi-vg
False,False,False,0.0,0.0,0.0,UChd1DEecCRlxaa0-hvPACCw
False,True,False,0.02,0.0,0.0,UCM0rYBNZIBLMZq3MggnLeyQ
False,False,False,0.0,0.0,0.0,UClrvoh_d5IxPlu6-zbkjOzQ
False,False,True,0.0,0.0,0.14,UCkfVpYa1724GXHOIYmaWneQ
True,False,False,0.0,0.1,0.0,UChp8DWbQLX4sNWBTBDsyRXg
False,False,False,0.0,0.0,0.0,UCMV3aTOwUtG5vwfH9_rzb2w
False,False,False,0.0,0.0,0.0,UC1KfzGTdekKaN5Xin0KZ6oA
False,True,True,0.06,0.0,0.82,UCQ-JI8Rz7PtS6nfmNoGKHxA
False,False,False,0.0,0.0,0.0,UCxvaBDAh8K8jbe2OY01btyg
False,False,False,0.0,0.0,0.0,UC-T3JrzHtDeHAmspt1Zn40A
False,False,False,0.0,0.0,0.0,UCVUADDzjYdnGJTuEdUcRt9g
False,False,False,0.0,0.0,0.0,UCNZ-wb8o9zvwCH3XUohYCvg
True,False,False,0.0,0.04,0.0,UCnWm4rh8EnNeynvKN-zhcaA
False,False,False,0.0,0.0,0.0,UCoqqfw4BKgfwSpk-HBplfSQ
False,False,False,0.0,0.0,0.0,UCOrW-9lc5Q5i9UXCLk6xZAw
True,True,True,0.02,0.02,0.94,UCnrMs985SDFiM40arKM75-w
True,False,False,0.0,0.02,0.0,UC4w1YQAJMWOz4qtxinq55LQ
False,False,False,0.0,0.0,0.0,UCsuuCSe4w_qOmRA7VEKGFLA
False,False,False,0.0,0.0,0.0,UCbzIlmqwDRQlM217CoLF5YA
False,False,False,0.0,0.0,0.0,UCtqdkdDHk3fNzhkFNyR1ing
False,False,False,0.0,0.0,0.0,UCmcvhjZS3t2p8HErfq5BDuQ
False,False,False,0.0,0.0,0.0,UCpuZfoVjBKYYG092C0dvXrA
False,False,False,0.0,0.0,0.0,UC-yVXR4Pl67jtAd0-kfinJQ
False,False,False,0.0,0.0,0.0,UCQKLsgPuZ2LPM4SDar0R9jg
False,False,True,0.0,0.0,0.58,UCq650FWunrqAhM6pV5sncCg
True,False,True,0.0,0.02,0.04,UCwf7GkXUML0Whgdt6lvMFTw
False,False,False,0.0,0.0,0.0,UCciA8PsPm3Z5E5vlKEct_lg
False,True,False,0.2727272727272727,0.0,0.0,UCRxoR8qNav1jlhujs8wuhmw
True,False,False,0.0,0.54,0.0,UCrPhcbDwqWRc-3tteE2BS6g
False,False,False,0.0,0.0,0.0,UCOdPSXyGEnBSFxE7IEQG7OQ
False,True,True,0.02,0.0,0.02,UCnJ2lqVnnOIgu_7RBX_Uhrw
False,False,False,0.0,0.0,0.0,UCx7J37QuXsGL7QG6SMIpqKg
True,False,False,0.0,0.48,0.0,UCfRS-KjJ1KdeuNnKnMrITyw
False,False,False,0.0,0.0,0.0,UCdFo2SY94m9r88XcrJqTNcA
False,False,False,0.0,0.0,0.0,UCVmvE9lLH48cJxcBgUdHrcA
True,False,False,0.0,1.0,0.0,UCIe2pR6PE0dae9BunJ38F7w
False,False,False,0.0,0.0,0.0,UCUoqXBMQLk8thIfN8ZdOJtQ
False,False,False,0.0,0.0,0.0,UCNzJOIRni0KbycasTqj7JyA
True,True,False,0.02,0.04,0.0,UCXBrIB3CphY2eMzaoff8xbg
False,False,False,0.0,0.0,0.0,UC-G1gnSRHZCJZnjX1ZRu4lw
True,False,False,0.0,0.72,0.0,UCzIhkxhEAujLx3VpXLjQrAg
False,False,False,0.0,0.0,0.0,UCJyEBMU1xVP2be1-AoGS1BA
False,False,False,0.0,0.0,0.0,UC1S4mSWsqItBhVkCZXAJTmQ
True,False,True,0.0,0.92,0.92,UC5_JC6tFV2OGoCWHGAA40xg
False,False,True,0.0,0.0,0.96,UCcLsvLJOecfCL6RplXhaO4Q
True,True,True,0.16,0.18,0.18,UCXvoRZ4JQezyPxWtUZ9QmWg
False,True,False,0.18,0.0,0.0,UCBbnbBWJtwsf0jLGUwX5Q3g
True,True,False,0.38,0.94,0.0,UCBRm11eRDHvPMzEQGped-rQ
True,True,False,0.08,0.14,0.0,UCVQGtUcRjHTQLTTu-5s9_4Q
False,False,False,0.0,0.0,0.0,UC3wvJm1Lk_7B6LlLe4qblQQ
False,False,False,0.0,0.0,0.0,UC5RXrOu74fJbovcnpeH1OGA
False,True,False,0.1,0.0,0.0,UC710HJmp-YgNbE5BnFBRoeg
True,True,False,0.04,0.12,0.0,UC7WjD2m6LNNi9REAt5bpPqw
False,False,False,0.0,0.0,0.0,UCD9Oybf28FhVdVDG6hwg6Yw
False,False,False,0.0,0.0,0.0,UCXpkSlxIY73Wr6jbCb2eKLA
False,False,True,0.0,0.0,0.04,UC80vYhPm8QtmwCXtWfFinPA
False,False,False,0.0,0.0,0.0,UCaahAQfbvIeoV6Jv0sgnJKw
True,False,False,0.0,0.02,0.0,UC9SDuMAantDG7Z40YCzoOtA
False,False,False,0.0,0.0,0.0,UCtVWZ-52Y1LnvYYI_TR92iQ
False,False,False,0.0,0.0,0.0,UCv-Pg0rAiiEhKYFVKg8E7JQ
False,False,False,0.0,0.0,0.0,UCDfnDHB1ev1SCh1HU2Wnq0w
False,False,False,0.0,0.0,0.0,UC0CNrRVlOB9hxz9AhnUYKrA
False,False,False,0.0,0.0,0.0,UC1-rEza0WzMBEYPP4hoA4Ow
False,False,False,0.0,0.0,0.0,UCKAGKY1HOX0tCnGU2Iw8nuA
False,False,False,0.0,0.0,0.0,UC9qXEbY-GP3epnalzOtPm9Q
False,False,False,0.0,0.0,0.0,UCvo5K33uLCggS5K_fpWXh4A
False,False,False,0.0,0.0,0.0,UC27mpMe0w2jRmugh1s986YA
False,False,False,0.0,0.0,0.0,UC4gb8x7QSAfjV5A9HI7KM0g
False,False,False,0.0,0.0,0.0,UCcm3sM3TqzIhls-UsidvT-A
True,False,False,0.0,0.02,0.0,UCygmWL3k4EpxBmWGGBs5ldw
False,True,False,0.1,0.0,0.0,UC_9xlnsfhPGvnfxtihLuujQ
False,False,False,0.0,0.0,0.0,UC4MSvGe2gQPlduSew00_W3Q
True,False,False,0.0,0.04,0.0,UCHlZji9RfcF65VsSbxgySbg
False,False,False,0.0,0.0,0.0,UCn8XUnc3bw9-Wv5tjwCxtZQ
False,False,False,0.0,0.0,0.0,UCIDarFN_joOmKij0zNPWXdA
True,True,False,0.04,0.02,0.0,UCWvHVMiXX57qCkPacFoF9rg
True,True,False,0.02,0.18,0.0,UCTjQYcD9sDwzfUt2cp5F_RA
False,False,False,0.0,0.0,0.0,UCNPhtiaOOMvbIQYyQOfXITw
False,False,False,0.0,0.0,0.0,UCoIOOL7QKuBhQHVKL8y7BEQ
False,True,False,0.02,0.0,0.0,UCo0SKU-hd28YZA-qH5xHExQ
True,False,False,0.0,0.02,0.0,UChCj02Oamkp6OO3xgWpOzzA
True,True,True,0.02,0.1,1.0,UCa_x0ZHqoAsKN13oIA_8z3Q
False,False,False,0.0,0.0,0.0,UCoNy_EvfX4Vhw0of7bSaP-w
False,False,False,0.0,0.0,0.0,UCiu2v3qCcbHI7sXsX4rPsXA
False,False,False,0.0,0.0,0.0,UC2sO_F_Ky4LIAUtSJYXqBDA
False,True,False,0.02,0.0,0.0,UCpUa3lRNZffv2JUMSXdWd_A
False,True,False,0.08,0.0,0.0,UCb9ageBPhZYNBU93tnjs-QA
True,True,True,0.08,0.14,0.02,UCEVZNpzM9oDegvplv5Z36Sw
False,False,True,0.0,0.0,0.06,UCS6RRU53yk8AEXmpmh0DpIw
False,False,False,0.0,0.0,0.0,UCTbtlMEiBfs0zZLQyJzR0Uw
False,False,True,0.0,0.0,0.32,UCAHVrt4GYU5lmFwJun1iSDA
False,False,False,0.0,0.0,0.0,UCkuug-Gcff-YaxE4j4czN6g
False,False,False,0.0,0.0,0.0,UC9axQz-0AaUdWVzzSjX0Xiw
False,False,True,0.0,0.0,0.1,UCrjbCA5-sL-c_yVZwf6NFuA
False,False,False,0.0,0.0,0.0,UCF5OhqywAw60eUFeHV4vQkA
False,False,False,0.0,0.0,0.0,UCyVXdJ4IX7xre-a4mH98i5A
True,False,False,0.0,0.98,0.0,UCbFOdwZujd9QCqNwiGrc8nQ
False,False,False,0.0,0.0,0.0,UCKforUeV8yBSrpDbuAvSknQ
False,False,False,0.0,0.0,0.0,UCH0DQwh_w83H1NaXRt4EMGg
False,False,False,0.0,0.0,0.0,UCfvdirLsoCLpdBt4bJ8ZH2Q
True,False,False,0.0,0.02,0.0,UCAVadSTSh382kte-fQHqMNw
False,False,False,0.0,0.0,0.0,UCJorPzxwcOzCxDUWBYL60qA
True,False,True,0.0,0.02,0.06,UCcIRZxNH7xcEt1fu4pfqFRg
False,True,False,0.02,0.0,0.0,UCeoHd3CzsK0FA-yedTu4JlA
True,False,True,0.0,0.22,0.04,UCsY1BLbqYnHeDPjiA8uHxYw
False,False,False,0.0,0.0,0.0,UC0YmWBoZq0fdiKcB4s27ftQ
False,False,False,0.0,0.0,0.0,UCGhOKSMVZqkvNm39eokDikg
True,False,False,0.0,0.02,0.0,UCVEJgPgnqs8dqUh9W49BKGA
True,False,True,0.0,0.5,0.2,UCturmG-MSMEpG3zAo4H6Spw
False,False,False,0.0,0.0,0.0,UCHk4NDJVYNhUXsDrk9nF39w
True,False,False,0.0,0.04,0.0,UCOhCizHkqA0zbHqkjXujrlg
False,False,False,0.0,0.0,0.0,UC_kOeEaFECdnoPb5_rHkXSw
False,True,False,0.04,0.0,0.0,UCCtLowYK6eXXn38yMpIEiyA
False,False,False,0.0,0.0,0.0,UCY_2QxxKzBQYexlf2j051pQ
False,False,False,0.0,0.0,0.0,UC6c3OP2fWzaH5Nq5kh4m_SA
False,False,False,0.0,0.0,0.0,UCxf5u9hZys_kopgfeyLh7HA
False,False,False,0.0,0.0,0.0,UCw0XVmV8SqwjdhS2emw6j1w
True,False,False,0.0,0.04,0.0,UC2FXM-i1h8OrZOvp-OAOPfg
False,False,True,0.0,0.0,1.0,UCxuvDkUxwEERVG9OZkxBtaA
False,True,True,0.2,0.0,0.02,UCoo-9GEm2mpyYIXSptrKIpA
True,False,False,0.0,0.1,0.0,UCgpoElQUMFs2uqnWaHg8w7Q
False,False,False,0.0,0.0,0.0,UCA9a74DSGsf7dRajdJnHaGQ
False,False,False,0.0,0.0,0.0,UCVv1vQYLgJ6STMJkK2aWMyQ
False,False,False,0.0,0.0,0.0,UCMxqp5geKBTOKgljf5jiv9w
False,False,False,0.0,0.0,0.0,UCskD0cID0TscYIWpZrL8cIQ
True,False,False,0.0,0.94,0.0,UCXBKWeJ5_Ho2FoT7vjbqLpQ
False,False,True,0.0,0.0,0.16,UC-eojuz7ovH7aW4l1izVlfw
False,False,False,0.0,0.0,0.0,UCx2uJwwk-VbxDeH-omCHDuQ
False,False,False,0.0,0.0,0.0,UCEXRv_qihRwjsV91ftx23-A
False,False,False,0.0,0.0,0.0,UCam2oN3e5KdFsA-p7f_FeyA
False,False,False,0.0,0.0,0.0,UCBs1tlujAhtxhVUyAnm4jTA
False,False,False,0.0,0.0,0.0,UCnYbtNkJij8qcdU8UfdcENw
False,False,False,0.0,0.0,0.0,UCxm10NbD7LF1fVYcbHbcbXg
False,False,False,0.0,0.0,0.0,UCokphNCo_QQZhB-KyTh-Dzg
False,False,True,0.0,0.0,0.02,UC__YXWhWRTWhV99fs1t6oig
False,True,False,0.04,0.0,0.0,UC7s9jK1WUq-kQzRbArO0wBw
False,False,False,0.0,0.0,0.0,UCYnMzKK6hcpnlRCxGnPwk6Q
False,False,False,0.0,0.0,0.0,UCXVCgDuD_QCkI7gTKU7-tpg
False,False,False,0.0,0.0,0.0,UCjHhQ3k4zQ2Y8-CPM7KpGww
True,True,False,0.16,0.06,0.0,UCpHslH6ssGVLl9eViJ7Tqlg
False,True,False,0.02,0.0,0.0,UCTzvLnMvPvBcanP2GXwNAUQ
False,False,True,0.0,0.0,0.76,UCRYQQwKeqhzrhdmfk4l3E7g
False,False,False,0.0,0.0,0.0,UCZyoek-4iDviS-yIuJKUh2Q
False,False,False,0.0,0.0,0.0,UCh9o08eUSNWTacXJqTTtbXA
True,False,True,0.0,0.03225806451612903,0.25806451612903225,UC0WpDW_SigANjRWBI1USgYw
False,False,False,0.0,0.0,0.0,UCEgpENLWqzkjf75YfWwptmw
False,False,False,0.0,0.0,0.0,UCLetbGrP6bzfeLi5Kk1miIg
False,False,False,0.0,0.0,0.0,UCGYygfy61VHLjdxahKlGPkw
False,False,True,0.0,0.0,0.24,UCFahBOND03FOwD3FXNLeaBg
False,False,False,0.0,0.0,0.0,UCqbKy6DPu2waajkz2Axaesw
True,True,False,0.027777777777777776,0.4166666666666667,0.0,UCc1tG1M1qP4IE6AQLXXWyww
False,False,False,0.0,0.0,0.0,UCBvrTXObDRQeeApgThGk_Lg
False,False,False,0.0,0.0,0.0,UCjH3K3R7WXq46F2yE5TRmSw
False,False,False,0.0,0.0,0.0,UCcCwDHN7VK_4jKOdN5TsLsA
False,True,False,0.64,0.0,0.0,UCCrxpO3RnaL-RbPbmB3TQCw
False,False,False,0.0,0.0,0.0,UCcYQ9qwQycButbdxXFrMoLw
False,True,False,0.02,0.0,0.0,UCBcSz0X2VSbYHvis-VM-sIQ
False,False,False,0.0,0.0,0.0,UC57s_xYDrrsybZvvM7yZJHw
True,False,False,0.0,0.04,0.0,UC6siv36irVoG8PO6fsL9lrw
False,False,True,0.0,0.0,0.02,UC7FColyzAuqgHM3l-wAZKTA
False,False,False,0.0,0.0,0.0,UCEN4s5jx9B4HXt_HrGmovfA
